"TIMESTAMP";"DS_REFERENCE";"DETECTOR_NUMBER";"TRAFFIC_DIRECTION";"FLOW_IN";"AVERAGE_SPEED";"SIGN_AID_DET_COMMS";"STATUS";"LEGEND_GROUP";"LEGEND_SIGN";"LEGEND_SUBSIGN";"PROTOCOL_VERSION"
2013-03-31 16:28:00;"E4N 59,125";50;78;24;64;0;3;255;1;1;"4"
2013-03-31 16:28:00;"E4N 59,335";49;78;1;66;0;3;255;1;1;"4"
2013-03-31 16:28:00;"E4N 59,335";50;78;0;252;0;1;255;1;1;"4"
2013-03-31 16:28:00;"E4N 59,440";49;78;23;59;0;3;255;1;1;"4"
2013-03-31 16:28:00;"E4N 59,440";50;78;8;55;0;3;255;1;1;"4"
2013-03-31 16:28:00;"E4N 59,530";49;78;3;62;0;3;255;1;1;"4"
2013-03-31 16:28:00;"E4N 59,530";50;78;11;55;0;3;255;1;1;"4"
2013-03-31 16:28:00;"E4N 59,980";49;78;27;71;0;3;255;1;1;"4"
2013-03-31 16:28:00;"E4N 59,980";50;78;26;66;0;3;255;1;1;"4"
2013-03-31 16:28:00;"E4N 60,490";49;78;16;85;0;3;255;1;1;"4"
2013-03-31 16:28:00;"E4N 60,490";50;78;19;72;0;3;255;1;1;"4"
2013-03-31 16:28:00;"E4N 60,490";51;78;21;69;0;3;255;1;1;"4"
2013-03-31 16:28:00;"E4N 60,990";49;78;254;254;15;2;0;0;0;"4"
2013-03-31 16:28:00;"E4N 60,990";50;78;254;254;15;2;0;0;0;"4"
2013-03-31 16:28:00;"E4N 60,990";51;78;254;254;15;2;0;0;0;"4"
2013-03-31 16:28:00;"E4N 67,740";49;78;8;100;0;3;255;1;1;"4"
2013-03-31 16:28:00;"E4N 67,740";50;78;16;97;0;3;255;1;1;"4"
2013-03-31 16:28:00;"E4N 67,740";51;78;6;88;0;3;255;1;1;"4"
2013-03-31 16:28:00;"E4N 67,740";52;78;9;88;0;3;255;1;1;"4"
2013-03-31 16:28:00;"E4N 68,340";49;78;11;110;0;3;255;1;1;"4"
2013-03-31 16:28:00;"E4N 68,340";50;78;9;99;0;3;255;1;1;"4"
2013-03-31 16:28:00;"E4N 68,340";51;78;10;93;0;3;255;1;1;"4"
2013-03-31 16:28:00;"E4N 68,340";52;78;8;91;0;3;255;1;1;"4"
2013-03-31 16:28:00;"E4N 68,960";49;78;5;86;0;3;255;1;1;"4"
2013-03-31 16:28:00;"E4N 68,960";50;78;15;90;0;3;255;1;1;"4"
2013-03-31 16:28:00;"E4N 68,960";51;78;8;84;0;3;255;1;1;"4"
2013-03-31 16:28:00;"E4N 68,960";52;78;9;69;0;3;255;1;1;"4"
2013-03-31 16:28:00;"E4N 69,430";49;78;6;111;0;3;255;1;1;"4"
2013-03-31 16:28:00;"E4N 69,430";50;78;10;92;0;3;255;1;1;"4"
2013-03-31 16:28:00;"E4N 69,430";51;78;12;90;0;3;255;1;1;"4"
2013-03-31 16:28:00;"E4N 69,430";52;78;6;89;0;3;255;1;1;"4"
2013-03-31 16:28:00;"E4N 69,690";49;78;4;109;0;3;255;1;1;"4"
2013-03-31 16:28:00;"E4N 69,690";50;78;9;95;0;3;255;1;1;"4"
2013-03-31 16:28:00;"E4N 69,690";51;78;17;97;0;3;255;1;1;"4"
2013-03-31 16:28:00;"E4N 69,690";52;78;5;93;0;3;255;1;1;"4"
2013-03-31 16:28:00;"E4N 69,990";49;78;2;108;0;3;255;1;1;"4"
2013-03-31 16:28:00;"E4N 69,990";50;78;12;96;0;3;255;1;1;"4"
2013-03-31 16:28:00;"E4N 69,990";51;78;13;99;0;3;255;1;1;"4"
2013-03-31 16:28:00;"E4N 69,990";52;78;8;95;0;3;255;1;1;"4"
2013-03-31 16:28:00;"E4N 70,520";49;78;2;90;0;3;255;1;1;"4"
2013-03-31 16:28:00;"E4N 70,520";50;78;14;96;0;3;255;1;1;"4"
2013-03-31 16:28:00;"E4N 70,520";51;78;10;94;0;3;255;1;1;"4"
2013-03-31 16:28:00;"E4N 70,520";52;78;8;88;0;3;255;1;1;"4"
2013-03-31 16:28:00;"E4N 70,830";49;78;3;86;0;3;255;1;1;"4"
2013-03-31 16:28:00;"E4N 70,830";50;78;10;85;0;3;255;1;1;"4"
2013-03-31 16:28:00;"E4N 70,830";51;78;6;88;0;3;255;1;1;"4"
2013-03-31 16:28:00;"E4N 70,830";52;78;254;254;0;2;255;1;1;"4"
2013-03-31 16:28:00;"E4N 71,200";49;78;2;107;0;3;255;1;1;"4"
2013-03-31 16:28:00;"E4N 71,200";50;78;16;94;0;3;255;1;1;"4"
2013-03-31 16:28:00;"E4N 71,200";51;78;4;86;0;3;255;1;1;"4"
2013-03-31 16:28:00;"E4N 71,200";52;78;10;80;0;3;255;1;1;"4"
2013-03-31 16:28:00;"E4N 71,440";49;78;5;117;0;3;255;1;1;"4"
2013-03-31 16:28:00;"E4N 71,440";50;78;13;91;0;3;255;1;1;"4"
2013-03-31 16:28:00;"E4N 71,440";51;78;6;94;0;3;255;1;1;"4"
2013-03-31 16:28:00;"E4Z 55,210";49;78;19;86;0;3;255;1;1;"4"
2013-03-31 16:28:00;"E4Z 55,210";50;78;27;74;0;3;255;1;1;"4"
2013-03-31 16:28:00;"E4Z 55,210";51;78;7;65;0;3;255;1;1;"4"
2013-03-31 16:28:00;"E4Z 55,210";52;78;26;64;0;3;255;1;1;"4"
2013-03-31 16:28:00;"E4Z 55,400";49;78;18;83;0;3;255;1;1;"4"
2013-03-31 16:28:00;"E4Z 55,400";50;78;24;68;0;3;255;1;1;"4"
2013-03-31 16:28:00;"E4Z 55,400";51;78;9;64;0;3;255;1;1;"4"
2013-03-31 16:28:00;"E4Z 55,400";52;78;25;62;0;3;255;1;1;"4"
2013-03-31 16:28:00;"E4Z 56,490";49;78;17;84;0;3;255;1;1;"4"
2013-03-31 16:28:00;"E4Z 56,490";50;78;25;68;0;3;255;1;1;"4"
2013-03-31 16:28:00;"E4Z 56,490";51;78;8;68;0;3;255;1;1;"4"
2013-03-31 16:28:00;"E4Z 56,780";49;78;20;76;0;3;255;1;1;"4"
2013-03-31 16:28:00;"E4Z 56,780";50;78;28;64;0;3;255;1;1;"4"
2013-03-31 16:28:00;"E4Z 56,780";51;78;2;74;0;3;255;1;1;"4"
2013-03-31 16:28:00;"E4Z 57,055";49;78;23;74;0;3;255;1;1;"4"
2013-03-31 16:28:00;"E4Z 57,055";50;78;22;65;0;3;255;1;1;"4"
2013-03-31 16:28:00;"E4Z 57,055";51;78;0;252;0;1;255;1;1;"4"
2013-03-31 16:28:00;"E4Z 57,140";49;78;254;254;0;2;255;1;1;"4"
2013-03-31 16:28:00;"E4Z 57,140";50;78;254;254;0;2;255;1;1;"4"
2013-03-31 16:28:00;"E4Z 57,140";51;78;254;254;0;2;255;1;1;"4"
2013-03-31 16:28:00;"E4Z 57,275";49;78;22;71;0;3;255;1;1;"4"
2013-03-31 16:28:00;"E4Z 57,275";50;78;24;62;0;3;255;1;1;"4"
2013-03-31 16:28:00;"E4Z 57,435";49;78;254;254;0;2;255;1;1;"4"
2013-03-31 16:28:00;"E265O 0,450";49;78;0;252;0;1;255;1;1;"4"
2013-03-31 16:28:00;"E265O 0,450";50;78;254;254;15;2;0;0;0;"4"
2013-03-31 16:28:00;"E265O 0,820";49;78;7;77;0;3;255;1;1;"4"
2013-03-31 16:28:00;"E265O 0,820";50;78;6;82;0;3;255;1;1;"4"
2013-03-31 16:28:00;"E265W 0,200";49;78;1;101;15;3;0;0;0;"4"
2013-03-31 16:28:00;"E265W 0,200";50;78;4;76;15;3;0;0;0;"4"
2013-03-31 16:28:00;"E265W 0,570";49;78;2;93;0;3;255;1;1;"4"
2013-03-31 16:28:00;"E265W 0,570";50;78;5;80;0;3;255;1;1;"4"
2013-03-31 16:28:00;"E265W 0,970";49;78;0;252;0;1;255;1;1;"4"
2013-03-31 16:28:00;"E265W 0,970";50;78;7;74;0;3;255;1;1;"4"
2013-03-31 16:28:00;"E426N 59,980";49;78;6;56;0;3;255;1;1;"4"
2013-03-31 16:28:00;"E426N 59,980";50;78;5;53;0;3;255;1;1;"4"
2013-03-31 16:28:00;"E4N 55,030";49;78;14;87;0;3;255;1;1;"4"
2013-03-31 16:28:00;"E4N 55,030";50;78;22;75;0;3;255;1;1;"4"
2013-03-31 16:28:00;"E4N 55,030";51;78;11;64;0;3;255;1;1;"4"
2013-03-31 16:28:00;"E4N 55,030";52;78;25;65;0;3;255;1;1;"4"
2013-03-31 16:28:00;"E4N 55,185";49;78;13;93;0;3;255;1;1;"4"
2013-03-31 16:28:00;"E4N 55,185";50;78;19;80;0;3;255;1;1;"4"
2013-03-31 16:28:00;"E4Z 57,435";50;78;254;254;0;2;255;1;1;"4"
2013-03-31 16:28:00;"E4Z 57,435";51;78;254;254;0;2;255;1;1;"4"
2013-03-31 16:28:00;"E4Z 57,820";49;78;26;75;0;3;255;1;1;"4"
2013-03-31 16:28:00;"E4Z 57,820";50;78;26;69;0;3;255;1;1;"4"
2013-03-31 16:28:00;"E4Z 57,820";51;78;0;252;0;1;255;1;1;"4"
2013-03-31 16:28:00;"E4Z 58,140";49;78;254;254;64;2;255;1;1;"4"
2013-03-31 16:28:00;"E4Z 58,140";50;78;254;254;64;2;255;1;1;"4"
2013-03-31 16:28:00;"E4Z 58,140";51;78;254;254;64;2;255;1;1;"4"
2013-03-31 16:28:00;"E4Z 58,865";49;78;1;46;0;3;255;1;1;"4"
2013-03-31 16:28:00;"E4Z 58,865";50;78;27;55;0;3;255;1;1;"4"
2013-03-31 16:28:00;"E4Z 58,865";51;78;254;254;64;2;255;1;1;"4"
2013-03-31 16:28:00;"E4Z 59,155";49;78;18;33;128;3;1;30;1;"4"
2013-03-31 16:28:00;"E4Z 59,155";50;78;18;25;128;3;1;30;1;"4"
2013-03-31 16:28:00;"E4Z 59,255";49;78;24;40;128;3;1;30;2;"4"
2013-03-31 16:28:00;"E4Z 59,255";50;78;20;29;128;3;1;30;2;"4"
2013-03-31 16:28:00;"E4Z 59,360";49;78;27;50;128;3;1;50;1;"4"
2013-03-31 16:28:00;"E4Z 59,360";50;78;22;44;128;3;1;50;1;"4"
2013-03-31 16:28:00;"E4Z 59,425";49;78;27;61;128;3;1;50;1;"4"
2013-03-31 16:28:00;"E4Z 59,425";50;78;21;56;128;3;1;50;1;"4"
2013-03-31 16:28:00;"E4Z 59,530";49;78;28;66;0;3;1;50;2;"4"
2013-03-31 16:28:00;"E4Z 59,530";50;78;23;55;0;3;1;50;2;"4"
2013-03-31 16:30:00;"E75O 1,435";50;78;19;46;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75O 1,585";49;78;13;74;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75O 1,585";50;78;15;54;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75O 1,660";49;78;11;68;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75O 1,660";50;78;254;254;0;2;255;1;1;"4"
2013-03-31 16:30:00;"E75O 1,660";51;78;3;61;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75O 1,845";49;78;9;76;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75O 1,845";50;78;19;71;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75O 1,845";51;78;1;75;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75O 1,960";49;78;8;80;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75O 1,960";50;78;254;254;0;2;255;1;1;"4"
2013-03-31 16:30:00;"E75O 1,960";51;78;0;252;0;1;255;1;1;"4"
2013-03-31 16:30:00;"E75O 2,085";49;78;10;78;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75O 2,085";50;78;22;68;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75O 2,085";51;78;2;66;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75O 2,240";49;78;12;75;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75O 2,240";50;78;24;70;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75O 2,500";49;78;14;76;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75O 2,500";50;78;30;63;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75O 2,600";49;78;0;252;0;1;255;1;1;"4"
2013-03-31 16:30:00;"E75O 2,600";50;78;29;61;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75O 2,765";49;78;12;70;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75O 2,765";50;78;5;68;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75O 2,765";51;78;23;66;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75O 2,975";49;78;6;81;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75O 2,975";50;78;11;69;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75O 2,975";51;78;3;54;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75O 2,975";52;78;4;59;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75O 3,105";49;78;6;77;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75O 3,105";50;78;6;67;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75O 3,105";51;78;21;63;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75O 3,105";52;78;8;61;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75O 3,215";49;78;5;88;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75O 3,215";50;78;9;76;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75O 3,215";51;78;254;254;0;2;255;1;1;"4"
2013-03-31 16:30:00;"E75O 3,215";52;78;7;58;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75O 3,375";49;78;5;78;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75O 3,375";50;78;9;73;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75O 3,375";51;78;22;65;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75O 3,510";49;78;6;86;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75O 3,510";50;78;5;70;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75O 3,510";51;78;25;63;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75O 3,705";49;78;7;79;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75O 3,705";50;78;7;63;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75O 3,705";51;78;28;58;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75O 3,880";49;78;0;252;0;1;255;1;1;"4"
2013-03-31 16:30:00;"E75O 3,880";50;78;10;72;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75O 4,130";49;78;8;86;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75O 4,130";50;78;14;75;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75O 4,275";49;78;9;88;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75O 4,275";50;78;3;68;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75O 4,395";49;78;8;78;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75O 4,395";50;78;254;254;0;2;255;1;1;"4"
2013-03-31 16:30:00;"E75O 4,630";49;78;9;69;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75O 4,630";50;78;22;63;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75O 4,630";51;78;2;64;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75O 4,985";49;78;7;82;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75O 4,985";50;78;17;61;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75O 5,180";49;78;8;79;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75O 5,180";50;78;254;254;0;2;255;1;1;"4"
2013-03-31 16:30:00;"E75O 5,315";49;78;5;76;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75O 5,315";50;78;11;67;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75O 5,505";49;78;5;94;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75O 5,505";50;78;11;77;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75O 5,505";51;78;8;57;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75O 5,600";49;78;4;90;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75O 5,600";50;78;10;72;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75O 5,600";51;78;7;67;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75O 5,675";49;78;4;91;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75O 5,675";50;78;10;75;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75O 5,675";51;78;8;71;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75O 5,860";49;78;3;90;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75O 5,860";50;78;13;70;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75O 5,860";51;78;12;66;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75O 5,945";49;78;3;94;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75O 5,945";50;78;15;71;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75O 6,025";49;78;3;90;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75O 6,025";50;78;16;71;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75O 6,180";49;78;5;97;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75O 6,180";50;78;254;254;0;2;255;1;1;"4"
2013-03-31 16:30:00;"E75O 6,295";49;78;4;91;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75O 6,295";50;78;16;77;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75O 6,380";49;78;5;87;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75O 6,380";50;78;16;67;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75O 6,500";49;78;7;88;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75O 6,500";50;78;17;79;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75O 6,615";49;78;6;86;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75O 6,615";50;78;17;69;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75O 6,690";49;78;6;88;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75O 6,690";50;78;19;72;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75O 6,765";49;78;3;79;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75O 6,765";50;78;20;77;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75O 6,820";49;78;4;66;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75O 6,820";50;78;18;74;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75O 6,880";49;78;2;71;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75O 6,880";50;78;18;63;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75W 5,190";49;78;8;83;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75W 5,190";50;78;22;64;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75W 5,505";49;78;10;83;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75W 5,505";50;78;25;67;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75W 5,600";49;78;9;87;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75W 5,600";50;78;23;68;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75W 5,600";51;78;3;62;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75W 5,720";49;78;9;89;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75W 5,720";50;78;23;70;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75W 5,720";51;78;2;61;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75W 5,885";49;78;8;93;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75W 5,885";50;78;16;73;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75W 5,885";51;78;10;62;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75W 5,945";49;78;9;84;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75W 5,945";50;78;16;70;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75W 5,945";51;78;10;50;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75W 6,025";49;78;8;87;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75W 6,025";50;78;17;73;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75W 6,115";49;78;8;90;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75W 6,115";50;78;18;71;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75W 6,260";49;78;6;82;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75W 6,260";50;78;16;68;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75W 6,365";49;78;6;99;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75W 6,365";50;78;15;79;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75W 6,415";49;78;5;96;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75W 6,415";50;78;15;73;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75W 6,540";49;78;4;86;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75W 6,540";50;78;12;59;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75W 6,595";49;78;2;77;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75W 6,595";50;78;13;76;0;3;255;1;1;"4"
2013-03-31 16:30:00;"E75W 6,680";49;78;7;83;0;3;255;1;1;"4"
2013-03-27 12:18:00;"E4N 31,515";50;78;20;104;0;3;255;1;1;"4"
2013-03-27 12:18:00;"E4N 31,515";51;78;8;85;0;3;255;1;1;"4"
2013-03-27 12:18:00;"E4N 31,875";49;78;7;111;0;3;255;1;1;"4"
2013-03-27 12:18:00;"E4N 31,875";50;78;19;100;0;3;255;1;1;"4"
2013-03-27 12:18:00;"E4N 31,875";51;78;5;83;0;3;255;1;1;"4"
2013-03-27 12:18:00;"E4N 32,375";49;78;6;118;0;3;255;1;1;"4"
2013-03-27 12:18:00;"E4N 32,375";50;78;15;93;0;3;255;1;1;"4"
2013-03-27 12:18:00;"E4N 32,375";51;78;5;90;0;3;255;1;1;"4"
2013-03-27 12:18:00;"E4N 32,740";49;78;5;104;0;3;255;1;1;"4"
2013-03-27 12:18:00;"E4N 32,740";50;78;18;93;0;3;255;1;1;"4"
2013-03-27 12:18:00;"E4N 32,740";51;78;10;83;0;3;255;1;1;"4"
2013-03-27 12:18:00;"E4N 32,985";49;78;7;112;0;3;255;1;1;"4"
2013-03-27 12:18:00;"E4N 32,985";50;78;19;95;0;3;255;1;1;"4"
2013-03-27 12:18:00;"E4N 32,985";51;78;7;86;0;3;255;1;1;"4"
2013-03-27 12:18:00;"E4N 33,355";49;78;8;111;0;3;255;1;1;"4"
2013-03-27 12:18:00;"E4N 33,355";50;78;17;94;0;3;255;1;1;"4"
2013-03-27 12:18:00;"E4N 33,355";51;78;6;92;0;3;255;1;1;"4"
2013-03-27 12:18:00;"E4N 33,670";49;78;10;116;0;3;255;1;1;"4"
2013-03-27 12:18:00;"E4N 33,670";50;78;18;96;0;3;255;1;1;"4"
2013-03-27 12:18:00;"E4N 33,670";51;78;7;87;0;3;255;1;1;"4"
2013-03-27 12:18:00;"E4N 34,025";49;78;8;110;0;3;255;1;1;"4"
2013-03-27 12:18:00;"E4N 34,025";50;78;15;105;0;3;255;1;1;"4"
2013-03-27 12:18:00;"E4N 34,025";51;78;11;84;0;3;255;1;1;"4"
2013-03-27 12:18:00;"E4N 34,330";49;78;10;113;0;3;255;1;1;"4"
2013-03-27 12:18:00;"E4N 34,330";50;78;14;101;0;3;255;1;1;"4"
2013-03-27 12:18:00;"E4N 34,330";51;78;13;85;0;3;255;1;1;"4"
2013-03-27 12:18:00;"E4N 34,575";49;78;10;103;0;3;255;1;1;"4"
2013-03-27 12:18:00;"E4N 34,575";50;78;17;94;0;3;255;1;1;"4"
2013-03-27 12:18:00;"E4N 34,575";51;78;8;90;0;3;255;1;1;"4"
2013-03-27 12:18:00;"E4N 34,895";49;78;5;109;0;3;255;1;1;"4"
2013-03-27 12:18:00;"E4N 34,895";50;78;18;99;0;3;255;1;1;"4"
2013-03-27 12:18:00;"E4N 34,895";51;78;8;91;0;3;255;1;1;"4"
2013-03-27 12:18:00;"E4N 35,095";49;78;5;101;0;3;255;1;1;"4"
2013-03-27 12:18:00;"E4N 35,095";50;78;16;98;0;3;255;1;1;"4"
2013-03-27 12:18:00;"E4N 35,095";51;78;6;89;0;3;255;1;1;"4"
2013-03-27 12:18:00;"E4N 35,295";49;78;4;104;0;3;255;1;1;"4"
2013-03-27 12:18:00;"E4N 35,295";50;78;15;102;0;3;255;1;1;"4"
2013-03-27 12:18:00;"E4N 35,295";51;78;7;83;0;3;255;1;1;"4"
2013-03-27 12:18:00;"E4N 35,775";49;78;7;116;0;3;255;1;1;"4"
2013-03-27 12:18:00;"E4N 35,775";50;78;16;100;0;3;255;1;1;"4"
2013-03-27 12:18:00;"E4N 35,775";51;78;6;87;0;3;255;1;1;"4"
2013-03-27 12:18:00;"E4N 35,935";49;78;8;114;0;3;255;1;1;"4"
2013-03-27 12:18:00;"E4N 35,935";50;78;11;88;0;3;255;1;1;"4"
2013-03-27 12:18:00;"E4N 35,935";51;78;7;80;0;3;255;1;1;"4"
2013-03-27 12:18:00;"E4N 36,175";49;78;7;115;0;3;255;1;1;"4"
2013-03-27 12:18:00;"E4N 36,175";50;78;14;94;0;3;255;1;1;"4"
2013-03-27 12:18:00;"E4N 36,175";51;78;6;86;0;3;255;1;1;"4"
2013-03-27 12:18:00;"E4N 36,540";49;78;6;108;0;3;255;1;1;"4"
2013-03-27 12:18:00;"E4N 36,540";50;78;17;102;0;3;255;1;1;"4"
2013-03-27 12:18:00;"E4N 36,540";51;78;3;86;0;3;255;1;1;"4"
2013-03-27 12:18:00;"E4N 36,745";49;78;6;107;0;3;255;1;1;"4"
2013-03-27 12:18:00;"E4N 36,745";50;78;14;94;0;3;255;1;1;"4"
2013-03-27 12:18:00;"E4N 36,745";51;78;4;88;0;3;255;1;1;"4"
2013-03-27 12:18:00;"E4N 36,950";49;78;9;107;0;3;255;1;1;"4"
2013-03-27 12:18:00;"E4N 36,950";50;78;12;93;0;3;255;1;1;"4"
2013-03-27 12:18:00;"E4N 36,950";51;78;5;94;0;3;255;1;1;"4"
2013-03-27 12:18:00;"E4N 37,295";49;78;3;120;0;3;255;1;1;"4"
2013-03-27 12:18:00;"E4N 37,295";50;78;11;100;0;3;255;1;1;"4"
2013-03-27 12:18:00;"E4N 37,295";51;78;7;94;0;3;255;1;1;"4"
2013-03-27 12:18:00;"E4N 37,610";49;78;6;97;0;3;255;1;1;"4"
2013-03-27 12:18:00;"E4N 37,610";50;78;15;100;0;3;255;1;1;"4"
2013-03-27 12:18:00;"E4N 37,610";51;78;7;89;0;3;255;1;1;"4"
2013-03-27 12:18:00;"E4N 37,860";49;78;8;94;0;3;255;1;1;"4"
2013-03-27 12:18:00;"E4N 37,860";50;78;14;88;0;3;255;1;1;"4"
2013-03-27 12:18:00;"E4N 38,025";49;78;8;92;0;3;255;1;1;"4"
2013-03-27 12:18:00;"E4N 38,025";50;78;14;86;0;3;255;1;1;"4"
2013-03-27 12:18:00;"E4N 38,280";49;78;7;95;0;3;255;1;1;"4"
2013-03-27 12:18:00;"E4N 38,280";50;78;12;84;0;3;255;1;1;"4"
2013-03-27 12:18:00;"E4N 38,570";49;78;8;101;0;3;255;1;1;"4"
2013-03-27 12:18:00;"E4N 38,570";50;78;19;90;0;3;255;1;1;"4"
